,endTime,artistName,trackName,msPlayed,name,release_date,duration_ms,explicit,popularity,uri,details
1497,2021-12-27 21:15,Arijit Singh,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",19730,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",2019-05-31,284779,False,73,spotify:track:2Fv2injs4qAm8mJBGaxVKU,"{'name': 'Tujhe Kitna Chahne Lage (From ""Kabir Singh"")', 'release_date': '2019-05-31', 'duration_ms': 284779, 'explicit': False, 'popularity': 73, 'uri': 'spotify:track:2Fv2injs4qAm8mJBGaxVKU'}"
1492,2021-12-27 21:07,Arijit Singh,"Mere Yaaraa (From ""Sooryavanshi"")",285164,"Mere Yaaraa (From ""Sooryavanshi"")",2021-10-27,285163,False,73,spotify:track:0tpwqQhdfJXRcUDSNRjb9O,"{'name': 'Mere Yaaraa (From ""Sooryavanshi"")', 'release_date': '2021-10-27', 'duration_ms': 285163, 'explicit': False, 'popularity': 73, 'uri': 'spotify:track:0tpwqQhdfJXRcUDSNRjb9O'}"
1498,2021-12-27 21:31,Arijit Singh,Pal Pal Dil Ke Paas- Title Track,32255,Pal Pal Dil Ke Paas- Title Track,2019-08-27,254516,False,71,spotify:track:7lGhrfren1Zpwh0ds0zuUg,"{'name': 'Pal Pal Dil Ke Paas- Title Track', 'release_date': '2019-08-27', 'duration_ms': 254516, 'explicit': False, 'popularity': 71, 'uri': 'spotify:track:7lGhrfren1Zpwh0ds0zuUg'}"
5690,2022-11-05 13:49,Arijit Singh,"Mitra Re - From ""Runway 34""",6149,"Mitra Re - From ""Runway 34""",2022-04-02,221936,False,63,spotify:track:4SmMVj2SnYXPA2M9LhtCnO,"{'name': 'Mitra Re - From ""Runway 34""', 'release_date': '2022-04-02', 'duration_ms': 221936, 'explicit': False, 'popularity': 63, 'uri': 'spotify:track:4SmMVj2SnYXPA2M9LhtCnO'}"
6910,2022-12-03 21:32,Arijit Singh,Dhal Jaun Main by Arijit Singh,3785,Dhal Jaun Main by Arijit Singh,2016-07-15,292127,False,41,spotify:track:2WyMRyMpOUTSD7ePGqRXcq,"{'name': 'Dhal Jaun Main by Arijit Singh', 'release_date': '2016-07-15', 'duration_ms': 292127, 'explicit': False, 'popularity': 41, 'uri': 'spotify:track:2WyMRyMpOUTSD7ePGqRXcq'}"
5880,2022-11-10 17:08,Arijit Singh,Zaalima,779,Zaalima,2017-01-24,299333,False,73,spotify:track:4fgJe7zBjVXvs8HxtE21Y9,"{'name': 'Zaalima', 'release_date': '2017-01-24', 'duration_ms': 299333, 'explicit': False, 'popularity': 73, 'uri': 'spotify:track:4fgJe7zBjVXvs8HxtE21Y9'}"
1496,2021-12-27 21:15,Arijit Singh,Ve Maahi,128518,Ve Maahi,2019-03-18,223999,False,67,spotify:track:4t1DkxexoMbIHfSHS4Uiyr,"{'name': 'Ve Maahi', 'release_date': '2019-03-18', 'duration_ms': 223999, 'explicit': False, 'popularity': 67, 'uri': 'spotify:track:4t1DkxexoMbIHfSHS4Uiyr'}"
5687,2022-11-05 13:49,Arijit Singh,La Ilaaj,6700,La Ilaaj,2022-08-02,264915,False,66,spotify:track:5uYHDSKVHfHxBLgYf4H6SH,"{'name': 'La Ilaaj', 'release_date': '2022-08-02', 'duration_ms': 264915, 'explicit': False, 'popularity': 66, 'uri': 'spotify:track:5uYHDSKVHfHxBLgYf4H6SH'}"
1493,2021-12-27 21:07,Arijit Singh,"Tera Hua (From ""Cash"")",17113,"Tera Hua (From ""Cash"")",2021-11-12,253500,False,61,spotify:track:6HDBzDFSDYSmKzadobMr7e,"{'name': 'Tera Hua (From ""Cash"")', 'release_date': '2021-11-12', 'duration_ms': 253500, 'explicit': False, 'popularity': 61, 'uri': 'spotify:track:6HDBzDFSDYSmKzadobMr7e'}"
6473,2022-11-23 09:43,Arlo Parks,Romantic Garbage,171384,Romantic Garbage,2019-03-20,171384,True,35,spotify:track:1mkvfjW9kX5fbSLfubdz2U,"{'name': 'Romantic Garbage', 'release_date': '2019-03-20', 'duration_ms': 171384, 'explicit': True, 'popularity': 35, 'uri': 'spotify:track:1mkvfjW9kX5fbSLfubdz2U'}"
5845,2022-11-09 13:26,Armani White,BILLIE EILISH.,11997,BILLIE EILISH.,2022-05-19,99282,True,86,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,"{'name': 'BILLIE EILISH.', 'release_date': '2022-05-19', 'duration_ms': 99282, 'explicit': True, 'popularity': 86, 'uri': 'spotify:track:27ZZdyTSQWI7Cug2d2PkqV'}"
169,2021-12-10 00:42,AronChupa,Little Swing,163809,Little Swing,2016-02-26,163809,False,59,spotify:track:66U0ASk1VHZsqIkpMjKX3B,"{'name': 'Little Swing', 'release_date': '2016-02-26', 'duration_ms': 163809, 'explicit': False, 'popularity': 59, 'uri': 'spotify:track:66U0ASk1VHZsqIkpMjKX3B'}"
2927,2022-01-17 11:16,AronChupa,I'm an Albatraoz,6094,I'm an Albatraoz,2014-08-08,166848,True,72,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,"{'name': ""I'm an Albatraoz"", 'release_date': '2014-08-08', 'duration_ms': 166848, 'explicit': True, 'popularity': 72, 'uri': 'spotify:track:5MhsZlmKJG6X5kTHkdwC4B'}"
7078,2022-12-07 17:07,Art Tatum,Tea for Two,193867,Tea for Two,1933,193866,False,51,spotify:track:0Otf1ZfYNIjhqFIuJk0fsy,"{'name': 'Tea for Two', 'release_date': '1933', 'duration_ms': 193866, 'explicit': False, 'popularity': 51, 'uri': 'spotify:track:0Otf1ZfYNIjhqFIuJk0fsy'}"
7923,2022-04-27 13:39,Artist Vs Poet,Kids Again,216637,Kids Again,2014-12-16,216637,False,52,spotify:track:0b1kU7KgZSnH7n7TBy921o,"{'name': 'Kids Again', 'release_date': '2014-12-16', 'duration_ms': 216637, 'explicit': False, 'popularity': 52, 'uri': 'spotify:track:0b1kU7KgZSnH7n7TBy921o'}"
231,2021-12-10 16:47,AsapSCIENCE,Science Wars (Acapella Parody),887,Science Wars (Acapella Parody),2015-11-27,203786,False,29,spotify:track:2AW4AtKcr4snHfK4VFpUua,"{'name': 'Science Wars (Acapella Parody)', 'release_date': '2015-11-27', 'duration_ms': 203786, 'explicit': False, 'popularity': 29, 'uri': 'spotify:track:2AW4AtKcr4snHfK4VFpUua'}"
9395,2022-05-27 12:47,Asha Bhosle,Kajra Mohabbat Wala,292955,Kajra Mohabbat Wala,1968-12-31,378346,False,30,spotify:track:4aSX2lTWSxpxo1DmKKjrM3,"{'name': 'Kajra Mohabbat Wala', 'release_date': '1968-12-31', 'duration_ms': 378346, 'explicit': False, 'popularity': 30, 'uri': 'spotify:track:4aSX2lTWSxpxo1DmKKjrM3'}"
8046,2022-05-02 14:54,Asha Bhosle,"Dum Maro Dum, Pt. 2",108989,"Dum Maro Dum, Pt. 2",1971-06-04,208062,False,27,spotify:track:2DeRGbBLFK2qIMcwJ9rw4j,"{'name': 'Dum Maro Dum, Pt. 2', 'release_date': '1971-06-04', 'duration_ms': 208062, 'explicit': False, 'popularity': 27, 'uri': 'spotify:track:2DeRGbBLFK2qIMcwJ9rw4j'}"
9394,2022-05-27 12:27,Asha Bhosle,Tum Kitne Din Baad Mile,272267,Tum Kitne Din Baad Mile,1979-01-01,272266,False,18,spotify:track:5voOIN34PYF0s2Zpk6v59t,"{'name': 'Tum Kitne Din Baad Mile', 'release_date': '1979-01-01', 'duration_ms': 272266, 'explicit': False, 'popularity': 18, 'uri': 'spotify:track:5voOIN34PYF0s2Zpk6v59t'}"
2189,2022-01-07 00:52,Ashanti,Helpless (feat. Ja Rule),9799,Helpless (feat. Ja Rule),2016-12-02,215373,False,43,spotify:track:5CCNOyJdEWDCVMRRIshNUL,"{'name': 'Helpless (feat. Ja Rule)', 'release_date': '2016-12-02', 'duration_ms': 215373, 'explicit': False, 'popularity': 43, 'uri': 'spotify:track:5CCNOyJdEWDCVMRRIshNUL'}"
2467,2022-08-20 12:24,Ashe,Another Man's Jeans,4375,Another Man's Jeans,2022-10-14,165059,False,58,spotify:track:1WnUPxIwo0IqzwbEwNvz38,"{'name': ""Another Man's Jeans"", 'release_date': '2022-10-14', 'duration_ms': 165059, 'explicit': False, 'popularity': 58, 'uri': 'spotify:track:1WnUPxIwo0IqzwbEwNvz38'}"
3500,2022-09-16 19:11,Ashe,Till Forever Falls Apart,222926,Till Forever Falls Apart,2021-05-07,222926,True,74,spotify:track:4x5YzxjrF9wvIIXJV7TveC,"{'name': 'Till Forever Falls Apart', 'release_date': '2021-05-07', 'duration_ms': 222926, 'explicit': True, 'popularity': 74, 'uri': 'spotify:track:4x5YzxjrF9wvIIXJV7TveC'}"
3522,2022-09-17 14:28,Ashe,Angry Woman,153002,Angry Woman,2022-10-14,153002,True,54,spotify:track:58s4yfoJnnlH49KC4UeRxY,"{'name': 'Angry Woman', 'release_date': '2022-10-14', 'duration_ms': 153002, 'explicit': True, 'popularity': 54, 'uri': 'spotify:track:58s4yfoJnnlH49KC4UeRxY'}"
3487,2022-01-20 16:33,Astrid S,Pretty,175241,Pretty,2021-12-10,175777,False,58,spotify:track:4c2FHHtnHFMWs5vpbGXr6i,"{'name': 'Pretty', 'release_date': '2021-12-10', 'duration_ms': 175777, 'explicit': False, 'popularity': 58, 'uri': 'spotify:track:4c2FHHtnHFMWs5vpbGXr6i'}"
6909,2022-12-03 16:19,Atif Aslam,Tere Sang Yaara,286380,Tere Sang Yaara,2016-07-15,286380,False,69,spotify:track:4BOYIpYF7zTYtAkpjoD687,"{'name': 'Tere Sang Yaara', 'release_date': '2016-07-15', 'duration_ms': 286380, 'explicit': False, 'popularity': 69, 'uri': 'spotify:track:4BOYIpYF7zTYtAkpjoD687'}"
4890,2022-10-19 13:16,Atif Aslam,"Jeena Jeena (From ""Badlapur"")",8548,"Jeena Jeena (From ""Badlapur"")",2015-01-15,228968,False,59,spotify:track:5ZhKD46Q7mhsl0awl7ZMJc,"{'name': 'Jeena Jeena (From ""Badlapur"")', 'release_date': '2015-01-15', 'duration_ms': 228968, 'explicit': False, 'popularity': 59, 'uri': 'spotify:track:5ZhKD46Q7mhsl0awl7ZMJc'}"
9455,2022-05-28 18:18,Atif Aslam,O Saathi,202067,O Saathi,2018-03-09,251818,False,71,spotify:track:6fScgF2Y63ScU73nYju0ny,"{'name': 'O Saathi', 'release_date': '2018-03-09', 'duration_ms': 251818, 'explicit': False, 'popularity': 71, 'uri': 'spotify:track:6fScgF2Y63ScU73nYju0ny'}"
9936,2022-06-13 08:58,Atif Aslam,Tera Hone Laga Hoon,662,Tera Hone Laga Hoon,2009-11-06,299827,False,75,spotify:track:0dLbrlAVPPjpPqnYfmJsWk,"{'name': 'Tera Hone Laga Hoon', 'release_date': '2009-11-06', 'duration_ms': 299827, 'explicit': False, 'popularity': 75, 'uri': 'spotify:track:0dLbrlAVPPjpPqnYfmJsWk'}"
4888,2022-10-19 13:16,Atif Aslam,O'Meri Laila,6442,O'Meri Laila,2018-08-17,281856,False,72,spotify:track:4qVStkAhz8A61r7bfLqPvM,"{'name': ""O'Meri Laila"", 'release_date': '2018-08-17', 'duration_ms': 281856, 'explicit': False, 'popularity': 72, 'uri': 'spotify:track:4qVStkAhz8A61r7bfLqPvM'}"
2883,2022-08-31 11:07,Atomic Kitten,The Tide Is High - Radio Mix,10630,The Tide Is High - Radio Mix,2002-09-09,206093,False,64,spotify:track:1QhSB9L9M5eZQhW4RNOhXK,"{'name': 'The Tide Is High - Radio Mix', 'release_date': '2002-09-09', 'duration_ms': 206093, 'explicit': False, 'popularity': 64, 'uri': 'spotify:track:1QhSB9L9M5eZQhW4RNOhXK'}"
7165,2022-04-08 18:47,Au/Ra,Panic Room,936,Panic Room,2018-07-28,214482,False,59,spotify:track:3MkuFR7t25mu7Iscp6GGiV,"{'name': 'Panic Room', 'release_date': '2018-07-28', 'duration_ms': 214482, 'explicit': False, 'popularity': 59, 'uri': 'spotify:track:3MkuFR7t25mu7Iscp6GGiV'}"
1234,2021-12-21 09:57,Audrey Hepburn,Moon River (From Breakfast at Tiffany's) [Remastered],7886,Moon River (From Breakfast at Tiffany's) [Remastered],2014-07-11,123160,False,56,spotify:track:1XwAKjAZ1xDZOcuyZoqce4,"{'name': ""Moon River (From Breakfast at Tiffany's) [Remastered]"", 'release_date': '2014-07-11', 'duration_ms': 123160, 'explicit': False, 'popularity': 56, 'uri': 'spotify:track:1XwAKjAZ1xDZOcuyZoqce4'}"
6882,2022-04-01 18:32,Auli'i Cravalho,"How Far I'll Go - From ""Moana""/Soundtrack Version",163387,"How Far I'll Go - From ""Moana""/Soundtrack Version",2021-05-28,163386,False,66,spotify:track:0HT6xI2MTQ7qk4yNA1IZUd,"{'name': 'How Far I\'ll Go - From ""Moana""/Soundtrack Version', 'release_date': '2021-05-28', 'duration_ms': 163386, 'explicit': False, 'popularity': 66, 'uri': 'spotify:track:0HT6xI2MTQ7qk4yNA1IZUd'}"
439,2021-12-13 23:10,Auli'i Cravalho,How Far I'll Go,53080,How Far I'll Go,2016-11-18,163386,False,72,spotify:track:6mb6lVLNrcUgLnEN8QnDJd,"{'name': ""How Far I'll Go"", 'release_date': '2016-11-18', 'duration_ms': 163386, 'explicit': False, 'popularity': 72, 'uri': 'spotify:track:6mb6lVLNrcUgLnEN8QnDJd'}"
448,2021-12-14 08:51,Auli'i Cravalho,How Far I'll Go - Reprise,3713,How Far I'll Go - Reprise,2016-11-18,87346,False,62,spotify:track:32pqqCrnIC5O5iE9c218PJ,"{'name': ""How Far I'll Go - Reprise"", 'release_date': '2016-11-18', 'duration_ms': 87346, 'explicit': False, 'popularity': 62, 'uri': 'spotify:track:32pqqCrnIC5O5iE9c218PJ'}"
433,2021-12-13 22:55,Auli'i Cravalho,Know Who You Are,1101,Know Who You Are,2016-11-18,72626,False,62,spotify:track:2wCRJwiL1WSrW0Dwfco7Nj,"{'name': 'Know Who You Are', 'release_date': '2016-11-18', 'duration_ms': 72626, 'explicit': False, 'popularity': 62, 'uri': 'spotify:track:2wCRJwiL1WSrW0Dwfco7Nj'}"
3935,2022-01-27 18:07,Autumn!,One Way!,166957,One Way!,2022-04-29,166956,True,62,spotify:track:7hBdcBgzK0Adp6ahUg58Y2,"{'name': 'One Way!', 'release_date': '2022-04-29', 'duration_ms': 166956, 'explicit': True, 'popularity': 62, 'uri': 'spotify:track:7hBdcBgzK0Adp6ahUg58Y2'}"
1007,2022-07-09 20:56,Ava Max,Kings & Queens,162398,Kings & Queens,2020-09-18,162398,False,81,spotify:track:7a53HqqArd4b9NF4XAmlbI,"{'name': 'Kings & Queens', 'release_date': '2020-09-18', 'duration_ms': 162398, 'explicit': False, 'popularity': 81, 'uri': 'spotify:track:7a53HqqArd4b9NF4XAmlbI'}"
1022,2022-07-10 16:04,Ava Max,My Head & My Heart,174760,My Head & My Heart,2020-09-18,174760,False,78,spotify:track:1KixkQVDUHggZMU9dUobgm,"{'name': 'My Head & My Heart', 'release_date': '2020-09-18', 'duration_ms': 174760, 'explicit': False, 'popularity': 78, 'uri': 'spotify:track:1KixkQVDUHggZMU9dUobgm'}"
509,2021-12-14 15:04,Ava Max,Sweet but Psycho,1332,Sweet but Psycho,2020-09-18,187436,False,81,spotify:track:7DnAm9FOTWE3cUvso43HhI,"{'name': 'Sweet but Psycho', 'release_date': '2020-09-18', 'duration_ms': 187436, 'explicit': False, 'popularity': 81, 'uri': 'spotify:track:7DnAm9FOTWE3cUvso43HhI'}"
1839,2022-01-03 08:44,Avicii,Hey Brother,255093,Hey Brother,2013-01-01,255093,False,77,spotify:track:4lhqb6JvbHId48OUJGwymk,"{'name': 'Hey Brother', 'release_date': '2013-01-01', 'duration_ms': 255093, 'explicit': False, 'popularity': 77, 'uri': 'spotify:track:4lhqb6JvbHId48OUJGwymk'}"
9664,2022-06-03 10:53,Avicii,My Feelings For You - Don Diablo Remix,51840,My Feelings For You - Don Diablo Remix,2022-06-03,205714,False,63,spotify:track:7brRnnzMQtAPybNOwbmRms,"{'name': 'My Feelings For You - Don Diablo Remix', 'release_date': '2022-06-03', 'duration_ms': 205714, 'explicit': False, 'popularity': 63, 'uri': 'spotify:track:7brRnnzMQtAPybNOwbmRms'}"
4033,2022-01-29 14:57,Avicii,Trouble,112892,Trouble,2015-10-02,171506,False,34,spotify:track:3S5KB5dr1nKydxoOzD3xLS,"{'name': 'Trouble', 'release_date': '2015-10-02', 'duration_ms': 171506, 'explicit': False, 'popularity': 34, 'uri': 'spotify:track:3S5KB5dr1nKydxoOzD3xLS'}"
4032,2022-01-29 14:41,Avicii,Taste The Feeling (Avicii Vs. Conrad Sewell),191066,Taste The Feeling (Avicii Vs. Conrad Sewell),2016-03-11,191065,False,56,spotify:track:70mHIUa4beJjFpBNyHYwT2,"{'name': 'Taste The Feeling (Avicii Vs. Conrad Sewell)', 'release_date': '2016-03-11', 'duration_ms': 191065, 'explicit': False, 'popularity': 56, 'uri': 'spotify:track:70mHIUa4beJjFpBNyHYwT2'}"
924,2021-12-17 23:06,Avicii,Waiting For Love,9757,Waiting For Love,2015-10-02,230613,False,62,spotify:track:2Zr5zgU9qEoOPvJbU0GScq,"{'name': 'Waiting For Love', 'release_date': '2015-10-02', 'duration_ms': 230613, 'explicit': False, 'popularity': 62, 'uri': 'spotify:track:2Zr5zgU9qEoOPvJbU0GScq'}"
1774,2022-01-02 14:00,Avicii,The Nights,5136,The Nights,2014-01-01,176658,False,86,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,"{'name': 'The Nights', 'release_date': '2014-01-01', 'duration_ms': 176658, 'explicit': False, 'popularity': 86, 'uri': 'spotify:track:0ct6r3EGTcMLPtrXHDvVjc'}"
456,2021-12-14 11:06,Avicii,Lonely Together (feat. Rita Ora),181812,Lonely Together (feat. Rita Ora),2017-08-10,181812,False,70,spotify:track:75NhhYjHO43mvZgYtnXgti,"{'name': 'Lonely Together (feat. Rita Ora)', 'release_date': '2017-08-10', 'duration_ms': 181812, 'explicit': False, 'popularity': 70, 'uri': 'spotify:track:75NhhYjHO43mvZgYtnXgti'}"
608,2021-12-15 14:45,Avicii,Wake Me Up,2209,Wake Me Up,2013-01-01,247426,False,85,spotify:track:0nrRP2bk19rLc0orkWPQk2,"{'name': 'Wake Me Up', 'release_date': '2013-01-01', 'duration_ms': 247426, 'explicit': False, 'popularity': 85, 'uri': 'spotify:track:0nrRP2bk19rLc0orkWPQk2'}"
5561,2022-11-02 20:47,Avicii,Levels - Radio Edit,11823,Levels - Radio Edit,2011-10-28,199906,False,79,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,"{'name': 'Levels - Radio Edit', 'release_date': '2011-10-28', 'duration_ms': 199906, 'explicit': False, 'popularity': 79, 'uri': 'spotify:track:5UqCQaDshqbIk3pkhy4Pjg'}"
2162,2022-01-06 19:52,Avril Lavigne,Bite Me,159746,Bite Me,2022-02-25,159746,True,69,spotify:track:6dfwRetlyLPBoQzdufbOWj,"{'name': 'Bite Me', 'release_date': '2022-02-25', 'duration_ms': 159746, 'explicit': True, 'popularity': 69, 'uri': 'spotify:track:6dfwRetlyLPBoQzdufbOWj'}"
2163,2022-01-06 20:08,Avril Lavigne,He Wasn't,62388,He Wasn't,2004,179360,False,53,spotify:track:0VRxqpFICUHJKuWx9sQrm6,"{'name': ""He Wasn't"", 'release_date': '2004', 'duration_ms': 179360, 'explicit': False, 'popularity': 53, 'uri': 'spotify:track:0VRxqpFICUHJKuWx9sQrm6'}"
2889,2022-01-16 15:30,Avril Lavigne,Love It When You Hate Me (feat. blackbear),71906,Love It When You Hate Me (feat. blackbear),2022-02-25,145103,True,64,spotify:track:6m0Dk7Cm7rWQLzCjeYIiIt,"{'name': 'Love It When You Hate Me (feat. blackbear)', 'release_date': '2022-02-25', 'duration_ms': 145103, 'explicit': True, 'popularity': 64, 'uri': 'spotify:track:6m0Dk7Cm7rWQLzCjeYIiIt'}"
9663,2022-06-03 10:42,Avril Lavigne,Breakaway,223720,Breakaway,2022-06-03,223717,False,60,spotify:track:74kqTZLnGoPtCwGecA37Xi,"{'name': 'Breakaway', 'release_date': '2022-06-03', 'duration_ms': 223717, 'explicit': False, 'popularity': 60, 'uri': 'spotify:track:74kqTZLnGoPtCwGecA37Xi'}"
612,2021-12-15 14:48,Avril Lavigne,Sk8er Boi,204000,Sk8er Boi,2002-06-04,204000,False,76,spotify:track:00Mb3DuaIH1kjrwOku9CGU,"{'name': 'Sk8er Boi', 'release_date': '2002-06-04', 'duration_ms': 204000, 'explicit': False, 'popularity': 76, 'uri': 'spotify:track:00Mb3DuaIH1kjrwOku9CGU'}"
1911,2022-01-03 14:48,Avril Lavigne,What the Hell,220706,What the Hell,2011-03-08,220706,False,74,spotify:track:2z4U9d5OAA4YLNXoCgioxo,"{'name': 'What the Hell', 'release_date': '2011-03-08', 'duration_ms': 220706, 'explicit': False, 'popularity': 74, 'uri': 'spotify:track:2z4U9d5OAA4YLNXoCgioxo'}"
2159,2022-01-06 19:46,Avril Lavigne,Keep Holding On,19094,Keep Holding On,2007-04-17,239906,False,64,spotify:track:4UPcXTh26ilb7owtuyHqNI,"{'name': 'Keep Holding On', 'release_date': '2007-04-17', 'duration_ms': 239906, 'explicit': False, 'popularity': 64, 'uri': 'spotify:track:4UPcXTh26ilb7owtuyHqNI'}"
9089,2022-05-23 16:27,Avril Lavigne,I'm with You,223067,I'm with You,2002-06-04,223066,False,72,spotify:track:1jlG3KJ3gdYmhfuySFfpO1,"{'name': ""I'm with You"", 'release_date': '2002-06-04', 'duration_ms': 223066, 'explicit': False, 'popularity': 72, 'uri': 'spotify:track:1jlG3KJ3gdYmhfuySFfpO1'}"
1716,2022-01-01 22:53,Avril Lavigne,Here's to Never Growing Up,6280,Here's to Never Growing Up,2013-11-01,214320,True,68,spotify:track:0qwcGscxUHGZTgq0zcaqk1,"{'name': ""Here's to Never Growing Up"", 'release_date': '2013-11-01', 'duration_ms': 214320, 'explicit': True, 'popularity': 68, 'uri': 'spotify:track:0qwcGscxUHGZTgq0zcaqk1'}"
285,2021-12-11 11:10,Avril Lavigne,Complicated,244506,Complicated,2002-06-04,244506,False,79,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,"{'name': 'Complicated', 'release_date': '2002-06-04', 'duration_ms': 244506, 'explicit': False, 'popularity': 79, 'uri': 'spotify:track:5xEM5hIgJ1jjgcEBfpkt2F'}"
2160,2022-01-06 19:46,Avril Lavigne,Bad Girl (feat. Marilyn Manson),15619,Bad Girl (feat. Marilyn Manson),2013-11-01,174906,True,56,spotify:track:1HiV8vDg7l9eKp6abjvA7P,"{'name': 'Bad Girl (feat. Marilyn Manson)', 'release_date': '2013-11-01', 'duration_ms': 174906, 'explicit': True, 'popularity': 56, 'uri': 'spotify:track:1HiV8vDg7l9eKp6abjvA7P'}"
2001,2022-01-04 19:03,Avril Lavigne,Girlfriend,216600,Girlfriend,2007-04-17,216600,True,75,spotify:track:45hOioMDJktr86iKDHC8gr,"{'name': 'Girlfriend', 'release_date': '2007-04-17', 'duration_ms': 216600, 'explicit': True, 'popularity': 75, 'uri': 'spotify:track:45hOioMDJktr86iKDHC8gr'}"
1531,2022-07-18 16:35,Awkward Marina,Queer Girls,206268,Queer Girls,2019-06-20,206268,False,34,spotify:track:6ViTiv63z8QHsHa531Ncgk,"{'name': 'Queer Girls', 'release_date': '2019-06-20', 'duration_ms': 206268, 'explicit': False, 'popularity': 34, 'uri': 'spotify:track:6ViTiv63z8QHsHa531Ncgk'}"
889,2021-12-17 21:24,Azealia Banks,212,204957,212,2014-11-07,204956,True,70,spotify:track:16EMONl2vH3rt9f4ehTG8g,"{'name': '212', 'release_date': '2014-11-07', 'duration_ms': 204956, 'explicit': True, 'popularity': 70, 'uri': 'spotify:track:16EMONl2vH3rt9f4ehTG8g'}"
1448,2021-12-25 15:15,B Young,Jumanji,5779,Jumanji,2018-01-05,173153,False,61,spotify:track:4PzsYXrHh4r2BxtpNjtvoF,"{'name': 'Jumanji', 'release_date': '2018-01-05', 'duration_ms': 173153, 'explicit': False, 'popularity': 61, 'uri': 'spotify:track:4PzsYXrHh4r2BxtpNjtvoF'}"
2879,2022-08-31 10:57,B*Witched,C'est La Vie,173693,C'est La Vie,1998-03-25,173693,False,63,spotify:track:0P6CPJrNJ1Zt755CQTWg3S,"{'name': ""C'est La Vie"", 'release_date': '1998-03-25', 'duration_ms': 173693, 'explicit': False, 'popularity': 63, 'uri': 'spotify:track:0P6CPJrNJ1Zt755CQTWg3S'}"
3024,2022-01-17 19:09,B. D'Addario as Flounder,She's In Love,219640,She's In Love,2008-02-26,219640,False,51,spotify:track:5eHx8TOZ7UIQLtd6aUWKkK,"{'name': ""She's In Love"", 'release_date': '2008-02-26', 'duration_ms': 219640, 'explicit': False, 'popularity': 51, 'uri': 'spotify:track:5eHx8TOZ7UIQLtd6aUWKkK'}"
278,2021-12-11 10:56,BANNERS,Someone To You,219801,Someone To You,2019-10-04,219801,False,76,spotify:track:2f0pn9DkEJwAzXApnFh5cr,"{'name': 'Someone To You', 'release_date': '2019-10-04', 'duration_ms': 219801, 'explicit': False, 'popularity': 76, 'uri': 'spotify:track:2f0pn9DkEJwAzXApnFh5cr'}"
8808,2022-05-16 11:58,BEN & TAN,YES,191,YES,2020-03-08,180489,False,58,spotify:track:1nAvS4GbkxR7iISU5ZfLPf,"{'name': 'YES', 'release_date': '2020-03-08', 'duration_ms': 180489, 'explicit': False, 'popularity': 58, 'uri': 'spotify:track:1nAvS4GbkxR7iISU5ZfLPf'}"
1815,2022-01-02 16:30,BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,229601,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,2021-07-09,229601,True,68,spotify:track:67G6iaOw8DZqp1z8STR89R,"{'name': 'WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix', 'release_date': '2021-07-09', 'duration_ms': 229601, 'explicit': True, 'popularity': 68, 'uri': 'spotify:track:67G6iaOw8DZqp1z8STR89R'}"
